timestamp,rpm,coolant_temp_celcius,intake_air_temp_celcius,map_sensor_kpa,battery_voltage,throttle_pot_voltage,throttle_pot_percent,idle_switch,park_or_neutral_switch,fault_data_d,coolant_temp_sensor_fault,inlet_air_temp_sensor_fault,fault_data_e,fuel_pump_circuit_fault,throttle_pot_circuit_fault,idle_speed_deviation,ignition_advance,air_fuel_ratio,raw_lambda,lambda_mv,lambda_v,lambda_sensor_frequency,lambda_sensor_duty_cycle,lambda_sensor_status,closed_loop,long_term_trim,short_term_trim_percent,carbon_can_purge_valve_duty_cycle,idle_base_position,idle_error,throttle_angle,coil_time_microseconds,iac_position,ambient_temp,fuel_temp,turbo_boost_fault,ambient_temp_fault,fuel_temp_fault,knock_detected,temp_gauge_fault,air_con_clutch_fault,purge_valve_fault,map_sensor_fault,boost_valve_fault,idle_setting
Sat Nov 09 20:02:38 GMT+08:00 2024,1149,88,39,31,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,266,12,146,151,755,0.755,255,255,1,TRUE,138,110,0,58,129,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:38 GMT+08:00 2024,1149,88,39,31,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,266,12,146,72,360,0.36,255,255,1,TRUE,138,112,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:37 GMT+08:00 2024,1136,88,40,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,244,12,146,72,360,0.36,255,255,1,TRUE,138,112,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:37 GMT+08:00 2024,1136,88,40,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,244,12,146,57,285,0.285,255,255,1,TRUE,138,112,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:37 GMT+08:00 2024,1117,88,40,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,223,12,146,57,285,0.285,255,255,1,TRUE,138,112,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:37 GMT+08:00 2024,1117,88,40,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,223,12,146,81,405,0.405,255,255,1,TRUE,138,111,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:36 GMT+08:00 2024,1120,88,39,31,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,228,12,146,81,405,0.405,255,255,1,TRUE,138,111,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:36 GMT+08:00 2024,1120,88,39,31,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,228,12,146,57,285,0.285,255,255,1,TRUE,138,110,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:36 GMT+08:00 2024,1123,87,40,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,243,12,146,57,285,0.285,255,255,1,TRUE,138,110,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:36 GMT+08:00 2024,1123,87,40,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,243,12,146,52,260,0.26,255,255,1,TRUE,138,110,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:35 GMT+08:00 2024,1124,88,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,208,12,146,52,260,0.26,255,255,1,TRUE,138,110,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:35 GMT+08:00 2024,1124,88,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,208,12,146,102,510,0.51,255,255,1,TRUE,138,108,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:35 GMT+08:00 2024,1138,88,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,241,12,146,102,510,0.51,255,255,1,TRUE,138,108,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:35 GMT+08:00 2024,1138,88,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,241,12,146,100,500,0.5,255,255,1,TRUE,138,108,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:35 GMT+08:00 2024,1139,88,39,31,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,218,12,146,100,500,0.5,255,255,1,TRUE,138,108,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:34 GMT+08:00 2024,1139,88,39,31,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,218,12,146,80,400,0.4,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:34 GMT+08:00 2024,1113,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,226,12,146,80,400,0.4,255,255,1,TRUE,138,109,0,58,128,10,714,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:34 GMT+08:00 2024,1113,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,226,12,146,90,450,0.45,255,255,1,TRUE,138,111,0,58,128,10,714,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:33 GMT+08:00 2024,1118,87,40,33,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,224,12,146,90,450,0.45,255,255,1,TRUE,138,111,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:33 GMT+08:00 2024,1118,87,40,33,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,224,12,146,57,285,0.285,255,255,1,TRUE,138,111,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:33 GMT+08:00 2024,1087,87,39,34,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,191,12,146,57,285,0.285,255,255,1,TRUE,138,111,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:33 GMT+08:00 2024,1087,87,39,34,13.9,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,191,12,146,48,240,0.24,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:33 GMT+08:00 2024,1081,87,40,34,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,188,12,146,48,240,0.24,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:32 GMT+08:00 2024,1081,87,40,34,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,188,12,146,56,280,0.28,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:32 GMT+08:00 2024,1117,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,209,12,146,56,280,0.28,255,255,1,TRUE,138,110,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:32 GMT+08:00 2024,1117,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,209,12,146,172,860,0.86,255,255,1,TRUE,138,108,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:32 GMT+08:00 2024,1152,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,253,12,146,172,860,0.86,255,255,1,TRUE,138,108,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:31 GMT+08:00 2024,1152,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,253,12,146,155,775,0.775,255,255,1,TRUE,138,109,0,58,128,10,713,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:31 GMT+08:00 2024,1122,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,239,12,146,155,775,0.775,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:31 GMT+08:00 2024,1122,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,239,12,146,60,300,0.3,255,255,1,TRUE,138,111,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:31 GMT+08:00 2024,1130,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,217,12,146,60,300,0.3,255,255,1,TRUE,138,111,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:30 GMT+08:00 2024,1130,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,217,12,146,52,260,0.26,255,255,1,TRUE,138,111,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:30 GMT+08:00 2024,1114,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,219,12,146,52,260,0.26,255,255,1,TRUE,138,111,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:30 GMT+08:00 2024,1114,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,219,12,146,54,270,0.27,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:30 GMT+08:00 2024,1135,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,217,12,146,54,270,0.27,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:30 GMT+08:00 2024,1135,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,217,12,146,74,370,0.37,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:29 GMT+08:00 2024,1147,87,39,30,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,237,12,146,74,370,0.37,255,255,1,TRUE,138,109,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:29 GMT+08:00 2024,1147,87,39,30,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,237,12,146,102,510,0.51,255,255,1,TRUE,138,109,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:29 GMT+08:00 2024,1124,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,232,12,146,102,510,0.51,255,255,1,TRUE,138,109,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:29 GMT+08:00 2024,1124,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,232,12,146,63,315,0.315,255,255,1,TRUE,138,109,0,58,128,10,712,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:28 GMT+08:00 2024,1117,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,226,12,146,63,315,0.315,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:28 GMT+08:00 2024,1117,87,39,33,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,226,12,146,80,400,0.4,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:28 GMT+08:00 2024,1137,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,239,12,146,80,400,0.4,255,255,1,TRUE,138,109,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Sat Nov 09 20:02:28 GMT+08:00 2024,1137,87,39,32,14,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,239,12,146,135,675,0.675,255,255,1,TRUE,138,110,0,58,128,10,711,0,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
