timestamp,rpm,coolant_temp_celcius,intake_air_temp_celcius,map_sensor_kpa,battery_voltage,throttle_pot_voltage,throttle_pot_percent,idle_switch,park_or_neutral_switch,fault_data_d,coolant_temp_sensor_fault,inlet_air_temp_sensor_fault,fault_data_e,fuel_pump_circuit_fault,throttle_pot_circuit_fault,idle_speed_deviation,ignition_advance,air_fuel_ratio,raw_lambda,lambda_mv,lambda_v,lambda_sensor_frequency,lambda_sensor_duty_cycle,lambda_sensor_status,closed_loop,long_term_trim,short_term_trim_percent,carbon_can_purge_valve_duty_cycle,idle_base_position,idle_error,throttle_angle,coil_time_microseconds,iac_position,ambient_temp,fuel_temp,turbo_boost_fault,ambient_temp_fault,fuel_temp_fault,knock_detected,temp_gauge_fault,air_con_clutch_fault,purge_valve_fault,map_sensor_fault,boost_valve_fault,idle_setting
Wed Feb 12 19:42:57 GMT+08:00 2025,0,85,33,97,13.7,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,875,4,146,4,20,0.02,255,255,1,FALSE,138,100,0,35,124,10,1220,23,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:57 GMT+08:00 2025,0,85,33,94,13.8,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,875,4,146,4,20,0.02,255,255,1,FALSE,138,100,0,35,124,10,1195,68,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:57 GMT+08:00 2025,0,85,33,94,13.8,0.52,10.4,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,875,4,146,5,25,0.025,255,255,1,TRUE,138,101,0,35,125,10,1195,68,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:57 GMT+08:00 2025,447,85,33,53,14,0.54,10.8,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,512,12,146,5,25,0.025,255,255,1,TRUE,138,101,0,35,125,10,700,131,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:56 GMT+08:00 2025,447,85,33,53,14,0.54,10.8,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,512,12,146,12,60,0.06,255,255,1,TRUE,138,100,0,35,126,10,700,131,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:56 GMT+08:00 2025,867,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,17,12,146,12,60,0.06,255,255,1,TRUE,138,100,0,35,126,10,700,22,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:56 GMT+08:00 2025,867,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,17,12,146,88,440,0.44,255,255,1,TRUE,138,114,0,64,128,11,700,22,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:56 GMT+08:00 2025,867,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,12,14,146,88,440,0.44,255,255,1,TRUE,138,114,0,64,128,11,702,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:55 GMT+08:00 2025,867,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,12,14,146,76,380,0.38,255,255,1,TRUE,138,115,0,64,127,11,702,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:55 GMT+08:00 2025,854,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,16,15,146,76,380,0.38,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:55 GMT+08:00 2025,854,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,16,15,146,133,665,0.665,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:55 GMT+08:00 2025,887,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,4,13,146,133,665,0.665,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:54 GMT+08:00 2025,887,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,4,13,146,148,740,0.74,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:54 GMT+08:00 2025,865,85,33,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,148,740,0.74,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:54 GMT+08:00 2025,865,85,33,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,34,170,0.17,255,255,1,TRUE,138,117,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:54 GMT+08:00 2025,866,85,33,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,34,170,0.17,255,255,1,TRUE,138,117,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:53 GMT+08:00 2025,866,85,33,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,50,250,0.25,255,255,1,TRUE,138,116,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:53 GMT+08:00 2025,868,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,15.5,146,50,250,0.25,255,255,1,TRUE,138,116,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:53 GMT+08:00 2025,868,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,15.5,146,23,115,0.115,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:52 GMT+08:00 2025,868,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,23,115,0.115,255,255,1,TRUE,138,115,0,64,127,11,705,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:52 GMT+08:00 2025,868,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,16,80,0.08,255,255,1,TRUE,138,115,0,64,127,11,705,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:52 GMT+08:00 2025,862,85,33,31,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,14,146,16,80,0.08,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:52 GMT+08:00 2025,862,85,33,31,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,14,146,120,600,0.6,255,255,1,TRUE,138,113,0,64,128,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:51 GMT+08:00 2025,862,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,21,16,146,120,600,0.6,255,255,1,TRUE,138,113,0,64,128,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:51 GMT+08:00 2025,862,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,21,16,146,120,600,0.6,255,255,1,TRUE,138,114,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:51 GMT+08:00 2025,873,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,14,146,120,600,0.6,255,255,1,TRUE,138,114,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:50 GMT+08:00 2025,873,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,14,146,148,740,0.74,255,255,1,TRUE,138,114,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:50 GMT+08:00 2025,863,85,32,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,14,14,146,148,740,0.74,255,255,1,TRUE,138,114,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:50 GMT+08:00 2025,863,85,32,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,14,14,146,148,740,0.74,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:50 GMT+08:00 2025,875,85,33,31,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,12,14,146,148,740,0.74,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:49 GMT+08:00 2025,875,85,33,31,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,12,14,146,141,705,0.705,255,255,1,TRUE,138,116,0,64,128,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:49 GMT+08:00 2025,864,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,4,13,146,141,705,0.705,255,255,1,TRUE,138,116,0,64,128,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:49 GMT+08:00 2025,864,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,4,13,146,16,80,0.08,255,255,1,TRUE,138,117,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:48 GMT+08:00 2025,858,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,29,16,146,16,80,0.08,255,255,1,TRUE,138,117,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:48 GMT+08:00 2025,858,85,33,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,29,16,146,76,380,0.38,255,255,1,TRUE,138,116,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:48 GMT+08:00 2025,869,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,76,380,0.38,255,255,1,TRUE,138,116,0,64,127,11,702,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:48 GMT+08:00 2025,869,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,14,146,59,295,0.295,255,255,1,TRUE,138,115,0,64,127,11,702,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:47 GMT+08:00 2025,862,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,16,15,146,59,295,0.295,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:47 GMT+08:00 2025,862,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,16,15,146,18,90,0.09,255,255,1,TRUE,138,115,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:47 GMT+08:00 2025,870,85,32,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,17,15.5,146,18,90,0.09,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:46 GMT+08:00 2025,870,85,32,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,17,15.5,146,60,300,0.3,255,255,1,TRUE,138,114,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:46 GMT+08:00 2025,865,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,2,15.5,146,60,300,0.3,255,255,1,TRUE,138,114,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:46 GMT+08:00 2025,865,85,33,32,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,2,15.5,146,151,755,0.755,255,255,1,TRUE,138,113,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:46 GMT+08:00 2025,877,85,32,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,3,12,146,151,755,0.755,255,255,1,TRUE,138,113,0,64,127,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:45 GMT+08:00 2025,877,85,32,30,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,3,12,146,138,690,0.69,255,255,1,TRUE,138,114,0,64,128,11,704,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:45 GMT+08:00 2025,872,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,8,14,146,138,690,0.69,255,255,1,TRUE,138,114,0,64,128,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
Wed Feb 12 19:42:45 GMT+08:00 2025,872,85,32,29,14,0.58,11.599999,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,8,14,146,89,445,0.445,255,255,1,TRUE,138,115,0,64,127,11,703,27,200,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.4
